address,take_out,business_id,categories,latitude,longitude,name,review_count,stars,star_count,dates
30 El Paseo,False,4dF9bWpFOKGiFmL3tFmvbQ,"{'Food', 'Arts & Entertainment', 'Wine Tasting Room', 'Wineries'}",34.4201902,-119.6996819,Happy Canyon Vineyard,69,4.0,"[8, 1, 6, 5, 49]","['2021-09-12 02:52:56', '2019-10-18 18:13:40', '2021-10-22 01:02:27', '2021-08-15 18:57:33', '2021-10-14 14:51:30']"
205 South Salinas St,False,4g7eZD8PYvUEwROZeXxA-w,"{'Smokehouse', 'Smog Check Stations', 'Food', 'Automotive', 'Roadside Assistance', 'Auto Repair'}",34.4250092,-119.6703553,Salas Mobile Mechanic,41,5.0,"[1, 0, 0, 0, 40]","['2017-04-23 19:36:45', 0, 0, 0, '2021-11-24 20:52:07']"
3343 State St,True,54oLdsGU9B8HxFTqCCqV-A,"{'Italian', 'Delis', 'Event Planning & Services', 'Caterers', 'Restaurants'}",34.4400762121,-119.7363232264,Via Maestra 42,589,4.5,"[26, 33, 41, 105, 401]","['2022-01-02 21:13:45', '2022-01-02 20:46:17', '2021-12-22 09:28:15', '2021-07-24 17:56:05', '2022-01-16 04:57:27']"
305 W Montecito St,False,5LeEWF3UxdPAQhtss_PbJg,"{'Food', 'Grocery'}",34.4113204,-119.6962919,Mercado El Rey,15,4.5,"[0, 0, 0, 5, 10]","[0, 0, 0, '2021-12-26 21:47:28', '2021-06-02 02:56:03']"
415 E De La Guerra St,True,5Z3uvoIoOFUzTmrBmIJv2g,"{'Delis', 'Ethnic Grocery', 'Pasta Shops', 'Specialty Food', 'Sandwiches', 'Food', 'Grocery', 'Restaurants'}",34.4242963341,-119.6947383508,Nona's Italian Deli,37,3.0,"[9, 9, 1, 9, 10]","['2022-01-17 22:26:10', '2021-03-06 18:51:56', '2018-05-12 04:30:25', '2021-05-03 22:21:35', '2021-02-03 10:09:48']"
1835 Cliff Dr,False,5iCDjFNkihjzj94Gh0kyIA,"{'Pharmacy', 'Convenience Stores', 'Drugstores', 'Shopping', 'Food', 'Health & Medical'}",34.4012,-119.7218,CVS Pharmacy,24,3.5,"[6, 2, 0, 7, 11]","['2020-12-26 17:12:13', '2017-04-18 22:14:42', 0, '2021-10-30 19:43:52', '2020-08-17 00:35:17']"
"1230 State St, Unit A",False,5uNCvNy9L6peKeKP1RRPyg,"{'Vietnamese', 'Vegetarian', 'Noodles', 'Seafood', 'Nightlife', 'Wine Bars', 'Bars', 'Restaurants'}",34.4242954,-119.7053091,Saigon Vietnamese Restaurant,374,3.5,"[63, 63, 58, 104, 98]","['2021-11-30 06:20:25', '2022-01-02 20:41:40', '2021-12-23 02:59:41', '2022-01-15 19:06:06', '2021-12-31 01:53:36']"
202 N Milpas,True,5vIfUavd23X3lBzjnnc4QA,"{'Sandwiches', 'Coffee & Tea', 'Food', 'Donuts', 'Restaurants'}",34.423799,-119.6815126,Winchell's Donuts,21,3.0,"[6, 2, 4, 2, 7]","['2020-09-16 02:20:17', '2020-07-07 00:47:14', '2020-02-23 12:53:40', '2017-04-22 16:52:42', '2019-09-01 15:38:43']"
210 Stearns Wharf,True,6EPPtwJR1kdIfHiCjzCzuw,"{'American (Traditional)', 'Seafood', 'Restaurants'}",34.4104753,-119.6868426,The Harbor Restaurant,477,3.5,"[88, 73, 63, 112, 145]","['2021-09-21 06:03:07', '2021-12-25 02:12:44', '2021-04-11 23:05:49', '2021-08-08 21:54:41', '2022-01-08 22:29:16']"
324 West Cabrillo Blvd,True,6EizP0XyqITuGZ8GZMI9Lw,"{'Italian', 'Beer', 'Food', 'Nightlife', 'American (New)', 'Wine & Spirits', 'Bars', 'Restaurants'}",34.408633,-119.693496,Toma Restaurant & Bar,1084,4.5,"[44, 30, 55, 185, 790]","['2022-01-02 03:46:13', '2021-12-06 22:42:49', '2022-01-10 03:16:43', '2022-01-09 23:47:16', '2022-01-09 00:57:48']"
205 W Canon Perdido St,True,6HTGlttrzCMsuGBHO1ZGiw,"{'Diners', 'Specialty Food', 'Sandwiches', 'American (Traditional)', 'Food', 'Nightlife', 'American (New)', 'Wine Bars', 'Barbeque', 'Bars', 'Restaurants'}",34.4180454,-119.7029526,Barbareño,405,4.5,"[21, 21, 31, 46, 303]","['2021-10-28 02:38:42', '2021-11-11 04:40:46', '2021-10-21 04:58:41', '2021-05-16 19:49:50', '2022-01-13 04:36:51']"
622 N Milpas St,False,6RBZfirnzE4NahJTn1UPNA,"{'Mexican', 'Restaurants'}",34.4279428,-119.6872838,La Super-Rica Taqueria,1759,4.0,"[92, 175, 233, 433, 869]","['2021-09-15 05:07:14', '2022-01-17 05:22:52', '2022-01-06 16:27:44', '2022-01-18 01:58:57', '2022-01-17 19:38:17']"
1501 Residential Services,False,6RBrYMiAf8jFJI4fDoQpcw,"{'Cafeteria', 'Cafes', 'Sandwiches', 'Pizza', 'Mexican', 'American (New)', 'Restaurants'}",34.4096311088,-119.8450326706,De La Guerra Dining Commons,6,3.0,"[2, 0, 1, 2, 1]","['2021-10-13 02:40:32', 0, '2017-02-13 06:19:26', '2019-09-04 20:29:00', '2018-11-30 02:25:55']"
1218 Santa Barbara St,True,6VVbLYay8czrjKJ4xRoTxQ,"{'Breakfast & Brunch', 'Restaurants'}",34.4259896,-119.7026565,Judge For Yourself Cafe,110,4.5,"[4, 6, 13, 24, 67]","['2019-10-21 04:09:59', '2018-10-08 16:00:21', '2021-08-15 18:37:47', '2022-01-03 19:05:18', '2022-01-07 15:52:23']"
129 Castillo St,False,6cnHwjHLcAtIuMN0C6Kpbw,"{'Festivals', 'Beer', 'Arts & Entertainment', 'Tours', 'Food', 'Beer Tours', 'Wine & Spirits', 'Hotels & Travel'}",34.4090304175,-119.6951916436,Buckles 'N' Brews Invitational,10,4.5,"[0, 0, 0, 3, 7]","[0, 0, 0, '2018-05-11 23:42:54', '2019-06-13 18:50:21']"
636 Santa Barbara St,False,6gAZriMqRfI0d4hse5o1Yg,"{'Home Services', 'Skin Care', 'Water Purification Services', 'Local Services', 'Health Markets', 'Specialty Food', 'Water Delivery', 'Plumbing', 'Shopping', 'Food', 'Contractors', 'Beauty & Spas', 'Home & Garden'}",34.4208421,-119.6955096,Sol Wave Water,28,4.5,"[5, 0, 0, 0, 24]","['2021-07-13 16:03:46', 0, 0, 0, '2022-01-01 07:12:45']"
38 W Victoria St,False,6m4A_ciUZn1G302yx1YV1w,"{'Farmers Market', 'Specialty Food', 'Shopping', 'Food', 'Grocery', 'Public Markets', 'Local Flavor', 'Restaurants'}",34.4236050501,-119.7069126141,Santa Barbara Public Market,270,4.0,"[10, 21, 40, 96, 105]","['2021-06-08 14:24:24', '2021-03-28 04:02:03', '2021-12-24 06:43:48', '2021-12-29 01:02:42', '2021-12-25 11:47:53']"
3001 State St,True,6smGb7xv5fDbBsLgW1WC2w,"{'Sushi Bars', 'Specialty Food', 'Food', 'Japanese', 'Restaurants'}",34.440233,-119.728322,Shintori Sushi Factory,185,3.5,"[24, 18, 20, 52, 75]","['2021-05-03 18:59:20', '2019-05-26 20:13:55', '2019-05-13 01:04:50', '2019-11-01 01:49:05', '2021-09-12 19:08:06']"
31 El Paseo,False,6wPNzf-HzS-TDt6CjI_LSg,"{'Wine Tasting Room', 'Beer', 'Arts & Entertainment', 'Food', 'Wine & Spirits', 'Wineries'}",34.420488,-119.699649,Silver Wines,22,4.5,"[0, 1, 1, 2, 18]","[0, '2020-02-16 01:12:04', '2018-07-10 00:47:18', '2021-06-23 18:18:03', '2021-09-19 20:48:11']"
3427 State St,True,7IdIGemGZodDAA_9mJCigA,"{'Burgers', 'Breakfast & Brunch', 'American (New)', 'American (Traditional)', 'Restaurants'}",34.4400429,-119.7373433,Farmer Boy,255,4.0,"[22, 17, 26, 51, 147]","['2021-03-06 21:07:54', '2021-01-04 23:18:11', '2022-01-10 13:41:58', '2021-12-27 18:17:58', '2022-01-17 21:29:58']"
4069 State St,False,7UbXvL4SnVEDtx8oJbbuhw,"{'Automotive', 'Food', 'Gas Stations', 'Convenience Stores'}",34.4401727182,-119.758493118,Speedway,9,2.0,"[5, 3, 1, 0, 1]","['2021-07-28 04:05:41', '2021-08-15 21:08:53', '2021-11-04 04:25:01', 0, '2019-07-20 04:03:31']"
"140 S Hope Ave, Ste A102",True,7grEnJV48N6BxbEP3uxISA,"{'Cafes', 'Food', 'Bakeries', 'Middle Eastern', 'Restaurants'}",34.4367253,-119.748687,Mr B Restaurant & Cafe,21,4.0,"[2, 2, 0, 3, 14]","['2021-12-24 15:02:14', '2021-12-18 21:44:25', 0, '2021-11-29 18:12:58', '2021-12-24 17:06:33']"
1131 State St,True,7kLn2XsFwyJ-yFn4qx40TQ,"{'Argentine', 'Desserts', 'Food', 'Empanadas', 'Bakeries', 'Comfort Food', 'Restaurants'}",34.4229213,-119.7044244,Buena Onda at Mosaic Locale,35,4.5,"[1, 0, 2, 2, 30]","['2021-09-03 19:22:23', 0, '2021-12-31 18:56:14', '2021-09-22 23:01:18', '2021-12-06 05:20:44']"
1085 Coast Village Rd,True,7kc2qp0PINf5qW8soYREYw,"{'Beer', 'Propane', 'Car Wash', 'Local Services', 'Convenience Stores', 'Food', 'Automotive', 'Wine & Spirits', 'Gas Stations'}",34.4210992,-119.6481732,The Point Market at Coast Village Chevron,33,3.5,"[10, 1, 3, 5, 15]","['2021-11-12 04:17:42', '2020-07-09 23:40:10', '2021-09-24 01:08:41', '2021-10-11 12:38:18', '2021-08-31 20:41:47']"
"113 Harbor Way, Ste 180",False,7oPREWTlY8RIMfwT1R0YYw,"{'Gastropubs', 'Nightlife', 'American (New)', 'Bars', 'Restaurants'}",34.4040037119,-119.6938017,SALTY at the Beach,70,4.0,"[5, 10, 7, 16, 32]","['2021-12-15 17:04:15', '2021-12-27 23:21:02', '2022-01-17 08:58:06', '2021-11-05 07:18:07', '2021-12-31 21:31:54']"
2001 State St,True,7wSnkgOORRCqVDa_n8Upxg,"{'American (Traditional)', 'Breakfast & Brunch', 'Sandwiches', 'Restaurants'}",34.4308351,-119.7149595,Garrett's Old Fashioned Restaurant,510,4.0,"[27, 20, 53, 126, 289]","['2021-07-05 19:47:37', '2020-07-19 18:55:32', '2021-12-20 20:34:25', '2021-12-15 13:26:07', '2022-01-15 17:50:34']"
107 Harbor Way,True,7wcHZ80HLJVwUijAH_efJQ,"{'American (Traditional)', 'Breakfast & Brunch', 'Seafood', 'Restaurants'}",34.404278,-119.694053,Breakwater Restaurant,212,3.5,"[36, 29, 32, 44, 72]","['2021-09-25 15:33:40', '2021-11-25 22:15:17', '2021-12-05 20:41:47', '2021-11-11 18:14:40', '2022-01-12 17:43:24']"
651 Paseo Nuevo,False,8-ZExybRuyyXZf6aESgc3g,"{'Shopping', 'Shopping Centers', 'Local Flavor', 'American (Traditional)', 'Restaurants'}",34.418991,-119.699996,Paseo Nuevo Shopping Center,125,4.0,"[9, 2, 16, 59, 43]","['2021-11-09 03:33:11', '2021-04-25 16:30:02', '2019-11-28 16:53:31', '2021-06-12 21:43:46', '2021-12-12 01:33:55']"
8301 Hollister Ave,False,8A5LSwsKK5vXDH1M3_Tf1w,"{'Hotels', 'Resorts', 'Massage', 'Day Spas', 'Venues & Event Spaces', 'Beauty & Spas', 'Event Planning & Services', 'American (New)', 'Hotels & Travel', 'Restaurants'}",34.4345451317,-119.9206727994,"The Ritz-Carlton Bacara, Santa Barbara",1383,3.5,"[212, 188, 186, 232, 631]","['2021-12-26 00:20:15', '2021-12-01 15:20:13', '2022-01-04 18:37:34', '2021-07-20 16:05:23', '2022-01-18 10:48:02']"
314 E Haley St,True,8JzURExziDYuCrd7Ve9nDQ,"{'Food', 'Bakeries', 'Delis', 'Restaurants'}",34.4202813,-119.6915269,Los Tarascos Bakery and Deli,44,4.5,"[3, 1, 3, 5, 32]","['2021-12-19 18:42:07', '2014-04-07 20:56:33', '2019-12-28 05:42:16', '2019-09-21 17:34:55', '2021-11-05 00:07:10']"
432 E Haley St,True,8Lbz0hfE4MWzd7yDu9atBA,"{'Wine Tasting Room', 'Tapas/Small Plates', 'Arts & Entertainment', 'Food', 'Nightlife', 'American (New)', 'Restaurants', 'Wine Bars', 'Tapas Bars', 'American (Traditional)', 'Bars', 'Wineries'}",34.4217441,-119.689904,Uncorked Wine Tasting and Kitchen,146,5.0,"[1, 1, 1, 11, 143]","['2021-11-26 01:19:30', '2019-05-10 05:28:31', '2019-05-05 20:09:36', '2020-06-23 00:25:14', '2021-08-01 00:45:58']"
18 E Ortega St,True,8MoqZqlNN9AXzG91_Hpc_Q,"{'Gastropubs', 'Irish', 'Nightlife', 'Pubs', 'Bars', 'Restaurants'}",34.4190968,-119.6974545,Dargan's Irish Pub & Restaurant,289,4.0,"[20, 8, 38, 86, 139]","['2020-01-14 04:46:15', '2019-11-24 19:38:00', '2021-10-20 15:35:27', '2021-11-22 18:43:40', '2022-01-18 15:51:53']"
1994 Cliff Dr,True,8RlO6NuhWzXktp-1croq5A,"{'Szechuan', 'Chinese', 'Restaurants'}",34.4024127,-119.7235134,Szechuan Restaurant,234,3.5,"[35, 19, 23, 61, 106]","['2021-01-17 19:51:42', '2021-09-01 03:21:31', '2021-10-16 03:51:58', '2021-03-15 23:32:02', '2022-01-11 17:59:21']"
26 E Ortega St,True,8Vo6LN9gqULhXzoxj5k6kQ,"{'Asian Fusion', 'Beer', 'Food', 'Nightlife', 'American (New)', 'Restaurants', 'Wine & Spirits', 'Japanese', 'Cocktail Bars', 'Bars', 'Ramen'}",34.4192463,-119.6970386,The Black Sheep,983,4.5,"[52, 41, 70, 156, 693]","['2022-01-17 19:56:51', '2021-12-26 04:54:48', '2022-01-17 17:32:43', '2021-12-30 23:29:56', '2022-01-15 06:44:32']"
914 Santa Barbara St,True,8_r9EZL6vX5fPBoVh3gUrA,"{'Mexican', 'Restaurants'}",34.4232341,-119.698741,La Playa Azul Cafe,318,4.0,"[27, 21, 36, 83, 162]","['2021-10-18 21:02:26', '2021-09-22 07:16:28', '2021-11-06 20:11:52', '2021-11-13 21:20:16', '2022-01-08 15:16:07']"
,False,8ei40SEWTURN8ROo5mBiJg,"{'Bartenders', 'Wedding Planning', 'Arts & Entertainment', 'Party & Event Planning', 'Personal Chefs', 'Venues & Event Spaces', 'Food', 'Event Planning & Services', 'Caterers', 'Food Trucks', 'Wineries'}",34.433094,-119.6817845,Fire & Wine Catering,39,5.0,"[0, 0, 0, 0, 39]","[0, 0, 0, 0, '2020-05-10 00:41:43']"
610 State St,True,8vMULlBjFJyS_836tOKnVQ,"{'Beer', 'Shopping', 'Food', 'Home Decor', 'Wine & Spirits', 'Furniture Stores', 'Home & Garden'}",34.4181565,-119.6967313,World Market,56,4.0,"[4, 2, 6, 19, 27]","['2021-06-22 02:07:10', '2016-02-20 18:07:56', '2017-04-15 15:06:57', '2020-07-04 16:05:22', '2022-01-19 04:08:20']"
804 Anacapa St,True,9JHhenxdM20EqmTQba6WyA,"{'Food', 'Arts & Entertainment', 'Wine Tasting Room', 'Wineries'}",34.4213041,-119.6984869,Frequency Wine,61,5.0,"[0, 0, 2, 3, 59]","[0, 0, '2019-06-10 21:29:57', '2020-12-28 22:38:58', '2021-12-17 16:34:45']"
,False,9L-MR0arflwFMF9szEBOOg,"{'Wineries', 'Festivals', 'Arts & Entertainment', 'Food', 'Food Stands', 'Restaurants'}",34.4144660474,-119.6851896343,California Wine Festival,7,4.5,"[0, 1, 0, 1, 5]","[0, '2018-07-24 00:02:46', 0, '2019-07-20 16:26:03', '2019-06-23 21:40:22']"
"219 Stearns Wharf, #B",False,9dYarThtZVX4PvmtnFIrxA,"{'Food', 'Specialty Food', 'Candy Stores'}",34.4098797,-119.6855073,Mother Stearns Candy,41,3.0,"[10, 2, 11, 9, 9]","['2020-01-07 07:56:59', '2014-02-09 17:54:54', '2021-09-02 05:02:44', '2021-02-14 16:49:20', '2021-08-12 20:29:49']"
3302 Mc Caw Ave,True,9h0i4lVC5eCVhRTanWsEAg,"{'French', 'American (New)', 'Restaurants'}",34.4385383,-119.7351631,Le Cafe Stella,263,3.5,"[34, 25, 41, 67, 105]","['2019-12-13 16:51:47', '2018-04-09 19:08:54', '2021-06-10 18:44:27', '2022-01-04 03:19:34', '2021-12-24 21:34:04']"
101 W Carrillo St,False,9mFXgiTMa-mdaqmxA41t6A,"{'Convenience Stores', 'Beer', 'Food', 'Automotive', 'Wine & Spirits', 'Gas Stations'}",34.4199297,-119.7029883,The Point Market,10,3.5,"[4, 0, 0, 1, 6]","['2020-06-18 20:57:24', 0, 0, '2012-08-02 21:52:49', '2021-06-30 15:08:11']"
628 State St,True,9u79dIXLQzmt9rnOZEnBaQ,"{'Burgers', 'Restaurants'}",34.418499,-119.697453,The Habit Burger Grill,306,4.0,"[15, 20, 58, 113, 107]","['2021-12-28 00:40:23', '2021-10-15 04:25:47', '2021-07-05 17:14:39', '2021-10-30 02:34:45', '2021-07-02 19:25:29']"
310 Chapala St,True,9ugpNKKhnYRa51qXoxUw_A,"{'Mexican', 'Restaurants'}",34.414316,-119.694449,Lilly's Tacos,1219,4.5,"[21, 41, 88, 324, 772]","['2021-02-07 03:57:01', '2022-01-01 04:43:22', '2021-11-14 00:02:07', '2022-01-13 16:25:11', '2022-01-18 02:18:19']"
4010 Calle Real,False,AAiPARkDNPHR2g7BnmFRUw,"{'Beer', 'Wine & Spirits', 'Food', 'Shopping'}",34.4414002,-119.7557568,Hi-Time Liquors No 6,6,4.5,"[1, 1, 0, 0, 5]","['2019-10-16 03:18:08', '2015-09-25 16:22:12', 0, 0, '2021-05-27 04:02:00']"
3761 State St,True,AMi1h-goNueHf_Lvx4Cu4g,"{'Specialty Food', 'Health Markets', 'Food', 'Grocery', 'Event Planning & Services', 'Caterers', 'Organic Stores'}",34.43934579,-119.7455127,Whole Foods Market,224,3.0,"[52, 35, 24, 63, 60]","['2021-12-29 16:19:17', '2021-10-24 19:02:27', '2021-10-15 15:55:14', '2021-12-23 23:05:47', '2021-07-27 09:54:40']"
"131 Anacapa St, Ste B",False,AV3XPH1iv8PKSO6mrnYgLg,"{'Nightlife', 'Cocktail Bars', 'American (Traditional)', 'Bars', 'Restaurants'}",34.4144445,-119.6906718,Pearl Social Santa Barbara,36,4.5,"[3, 1, 3, 7, 24]","['2021-12-22 05:05:01', '2021-07-12 07:25:18', '2021-11-30 03:52:29', '2022-01-03 03:51:21', '2022-01-16 20:19:14']"
11 Anacapa St,True,AXC__4yZrn-N3BT7-2bV_Q,"{'Hot Dogs', 'Pizza', 'Nightlife', 'Beer Gardens', 'Restaurants'}",34.41339,-119.68894,Biergarten,104,4.0,"[8, 5, 8, 21, 62]","['2021-12-11 03:32:54', '2021-11-27 05:00:51', '2021-10-09 16:31:17', '2022-01-17 17:26:12', '2022-01-03 01:05:39']"
210 Stearns Wharf,True,Aes-0Q_guDeYewMapFs_vg,"{'Seafood', 'Nightlife', 'American (Traditional)', 'Bars', 'Restaurants'}",34.410291545,-119.6865421917,Longboard's Grill,516,3.0,"[92, 97, 115, 109, 104]","['2021-12-09 01:11:00', '2021-07-19 04:01:03', '2021-08-19 03:20:52', '2021-10-11 01:32:20', '2021-12-29 21:30:43']"
210 Stearns Wharf,False,AgiBcv5rKdV9QIO5yF7w8g,"{'Boating', 'Active Life', 'Restaurants'}",34.4104753,-119.6868426,Harbor of Santa Barbara Inc,5,3.5,"[0, 2, 0, 1, 2]","[0, '2018-05-12 23:21:14', 0, '2014-06-20 14:45:52', '2012-07-05 18:39:06']"
208 West Carrillo St,True,Aj44kUBmEfJlUsGCvKJKtw,"{'Coffee & Tea', 'Food'}",34.419347,-119.704388,Starbucks,21,3.0,"[7, 3, 2, 3, 6]","['2021-06-15 01:25:23', '2018-03-13 00:36:26', '2017-09-22 15:53:27', '2021-07-21 06:27:31', '2019-06-17 00:22:13']"
318 N Milpas St,True,Ak4vFqHZUWU5KXONRnuieQ,"{'Mexican', 'Breakfast & Brunch', 'Seafood', 'Restaurants'}",34.4249982,-119.6833024,Los Altos Restaurant,166,4.0,"[13, 7, 13, 34, 100]","['2021-06-17 01:40:50', '2020-09-27 04:15:00', '2021-12-23 06:46:02', '2021-10-06 04:05:07', '2021-12-25 00:08:16']"
"1221 State St, Ste 205",True,AmAc0eD6lyVyb7QdOAO1Mg,"{'Music Venues', 'Arts & Entertainment', 'Nightlife', 'American (Traditional)', 'Bars', 'Restaurants'}",34.4237983504,-119.705293234,Soho Restaurant & Music Club,138,3.5,"[25, 8, 19, 42, 46]","['2022-01-12 17:40:26', '2018-05-20 00:12:10', '2019-06-24 03:01:31', '2021-11-29 20:52:52', '2021-12-31 15:51:19']"
1936 State St,True,AorcIbAAOJI7z0CBwICwoQ,"{'Convenience Stores', 'Food', 'Coffee & Tea'}",34.4308414355,-119.7143214941,7-Eleven,11,2.5,"[6, 0, 0, 3, 2]","['2021-09-15 02:43:22', 0, 0, '2019-07-08 18:39:27', '2018-11-04 15:53:18']"
418 State St,False,AqOSpSqdocwtIjqTECW2ng,"{'Fish & Chips', 'Seafood', 'Restaurants'}",34.416527,-119.6945756,Broad Street Oyster Company,5,5.0,"[0, 0, 0, 0, 5]","[0, 0, 0, 0, '2022-01-18 23:11:15']"
138 E Canon Perdido St,True,AzZqXglv_puXwd4kCvM7ew,"{'Mexican', 'Restaurants'}",34.4225063036,-119.69837855,Rudy's,96,4.0,"[12, 8, 7, 19, 52]","['2021-09-16 21:11:57', '2020-10-28 00:38:29', '2021-12-10 22:46:45', '2021-07-13 01:14:37', '2021-12-15 09:11:32']"
,False,B1mZ8PEh4JYCTElXFVg8kQ,"{'Food Delivery Services', 'Personal Chefs', 'Food', 'Event Planning & Services', 'Caterers'}",34.4381407,-119.6151426,Poe and Co,9,4.5,"[1, 0, 0, 0, 8]","['2021-11-04 19:07:57', 0, 0, 0, '2021-04-21 18:15:16']"
36 State St,True,B1yPXzIIJrLWyTcE4jsYuQ,"{'Sandwiches', 'Food', 'Bakeries', 'American (Traditional)', 'Restaurants'}",34.4134723455,-119.6906522184,Goat Tree,311,3.5,"[53, 41, 33, 51, 144]","['2021-11-27 02:38:22', '2022-01-02 00:16:08', '2021-12-24 23:41:41', '2022-01-13 03:07:11', '2021-12-18 17:46:47']"
24 W Figueroa St,True,BErYojCJSO959vzaz9JclQ,"{'Breakfast & Brunch', 'Delis', 'Beer', 'Cafes', 'Coffee & Tea', 'Food', 'Gluten-Free', 'Wine & Spirits', 'Restaurants'}",34.4219321,-119.7040745,Savoy Cafe & Deli,571,4.5,"[31, 20, 28, 142, 365]","['2021-04-30 16:31:32', '2020-09-23 21:50:50', '2021-05-15 19:58:50', '2021-10-13 02:10:44', '2022-01-12 18:13:50']"
4421 Hollister Ave,True,BEzvmorW8ILha6tcSxBBwA,"{'Salad', 'Sandwiches', 'Pizza', 'Restaurants'}",34.439746,-119.770649,Valentino's Take N Bake Pizza,69,4.5,"[5, 2, 1, 11, 50]","['2021-02-11 02:34:23', '2016-12-28 01:30:28', '2014-03-01 03:04:57', '2019-03-12 05:12:51', '2022-01-11 23:03:52']"
"3313 State St, Ste B",True,BQv7ntaOxs80FJAji2U9pg,"{'Venues & Event Spaces', 'American (Traditional)', 'Event Planning & Services', 'Restaurants'}",34.439317,-119.735834,Harry's Plaza Cafe,337,3.5,"[52, 31, 45, 91, 130]","['2022-01-09 00:37:37', '2021-09-05 02:48:24', '2021-09-22 04:00:40', '2021-09-21 03:23:23', '2022-01-08 03:20:17']"
1202 Chapala St,True,B_q2xoAgTyn6U4YNEc3kSw,"{'Desserts', 'Dim Sum', 'Food', 'Coffee & Tea', 'Chinese', 'Restaurants'}",34.422519,-119.7057271,China Pavilion,348,3.5,"[70, 31, 44, 108, 103]","['2021-07-02 03:42:55', '2020-03-12 21:30:10', '2021-10-24 08:52:23', '2021-12-09 17:03:20', '2021-12-23 17:45:38']"
626 W Micheltorena St,True,BaWVwChTW_MqkKru_WZp3g,"{'Mexican', 'Restaurants'}",34.4192829,-119.7158982,Super Cuca's Restaurant,276,4.0,"[18, 13, 37, 64, 150]","['2021-10-09 03:48:14', '2020-07-29 04:15:06', '2021-10-24 22:01:45', '2021-08-30 17:46:02', '2022-01-14 18:59:32']"
800 El Bosque Rd,False,BensdYRuR-zra1g3nBJFXQ,"{'Venues & Event Spaces', 'Health Retreats', 'Event Planning & Services', 'Hotels & Travel', 'Restaurants'}",34.445018,-119.623996,La Casa De Maria,12,4.5,"[1, 0, 1, 0, 10]","['2017-04-15 17:16:29', 0, '2017-04-10 01:50:00', 0, '2018-01-10 17:43:18']"
2012 De La Vina St,False,Bo-GGwQNcLVwyKeYkbfAYg,"{'Wine Tasting Room', 'Beer', 'Local Services', 'Arts & Entertainment', 'Food', 'Venues & Event Spaces', 'Nightlife', 'Wine & Spirits', 'Event Planning & Services', 'Wine Bars', 'Self Storage', 'Bars', 'Wineries'}",34.4291544,-119.7172224,Vino Divino,19,5.0,"[0, 0, 0, 1, 19]","[0, 0, 0, '2010-01-28 21:15:45', '2021-06-06 19:47:53']"
129 E Anapamu St,False,BseHdXex5Od2Or_TyUIoWQ,"{'Nightlife', 'American (New)', 'American (Traditional)', 'Bars', 'Restaurants'}",34.425341,-119.7027168,Courthouse Tavern,13,4.0,"[3, 0, 0, 3, 7]","['2021-10-30 20:58:05', 0, 0, '2021-12-05 18:47:09', '2022-01-08 23:36:01']"
431 State St,True,BwUWmUFKCuJ-nN9vFwMt2Q,"{'Indian', 'Himalayan/Nepalese', 'Restaurants'}",34.4164228,-119.6954472,Himalayan Kitchen,361,4.0,"[52, 23, 26, 87, 183]","['2021-09-22 22:48:43', '2021-06-01 01:55:30', '2021-08-11 23:45:50', '2021-12-27 03:40:06', '2022-01-07 06:14:15']"
3731 State St,True,C-aATB7SbuwMBPN5dgjghQ,"{'Salad', 'Sandwiches', 'Pizza', 'Restaurants'}",34.4400942,-119.7434636,Rusty's Pizza Parlor,127,3.0,"[31, 16, 20, 32, 33]","['2021-12-09 04:43:52', '2021-10-31 16:17:11', '2021-12-23 05:36:12', '2021-09-28 22:24:20', '2022-01-04 22:31:00']"
"1255 Coast Village Rd, Ste 102A",True,C-zgOpqD2K0xDJU4ty7zKg,"{'Beer', 'Cafes', 'Pizza', 'Coffee & Tea', 'Food', 'Wine & Spirits', 'Restaurants'}",34.4210441,-119.6419027,Honor Market,57,4.5,"[2, 6, 3, 10, 39]","['2020-08-04 04:20:50', '2021-06-20 22:05:50', '2021-01-02 20:22:14', '2021-04-07 02:02:39', '2022-01-18 20:02:39']"
1498 E Valley Rd,True,C6AiAF35zwpAoK5jjm-nhA,"{'Breakfast & Brunch', 'Sandwiches', 'Coffee & Tea', 'Food', 'Restaurants'}",34.4372898,-119.632278,Montecito Coffee Shop,37,3.5,"[7, 4, 2, 13, 12]","['2017-10-16 20:04:12', '2019-07-17 19:48:03', '2021-10-12 19:49:34', '2021-11-26 21:48:13', '2021-10-03 20:00:04']"
500 James Fowler Rd,False,C9_UPkwXYx9B3fxNLkCHgA,"{'Coffee & Tea', 'Food'}",34.424872,-119.836485,The Coffee Bean & Tea Leaf,8,3.0,"[3, 1, 0, 2, 2]","['2021-03-11 02:58:00', '2021-04-17 20:22:36', 0, '2021-05-19 19:59:57', '2022-01-13 22:05:42']"
76 El Sueno Rd,False,CNVbKrqBr6NdKqzCYLeZrA,"{'Food', 'Grocery'}",34.4417269,-119.7691746,Hi Time Stop & Shop,7,3.5,"[2, 0, 1, 0, 4]","['2018-12-07 02:26:40', 0, '2016-12-26 03:05:01', 0, '2021-10-18 03:28:52']"
